ip,reason,score
1,auto-block,0.99990106
1,auto-block,0.9999559
1,auto-block,0.9999386
1,auto-block,0.9999
1,auto-block,0.9999616
1,auto-block,0.9998852
1,auto-block,0.99987173
1,auto-block,0.9999403
1,auto-block,0.9999168
1,auto-block,0.9998841
1,auto-block,0.9999403
1,auto-block,0.99983335
1,auto-block,0.9999647
1,auto-block,0.99996173
1,auto-block,0.9999484
1,auto-block,0.9999467
1,auto-block,0.99975556
1,auto-block,0.99986863
1,auto-block,0.999949
1,auto-block,0.99992573
1,auto-block,0.9999584
1,auto-block,0.99982053
1,auto-block,0.99995005
1,auto-block,0.9999219
1,auto-block,0.99845266
1,auto-block,0.99994946
1,auto-block,0.99992156
1,auto-block,0.99994004
1,auto-block,0.999907
1,auto-block,0.9998988
1,auto-block,0.9998282
1,auto-block,0.99984527
1,auto-block,0.9997583
1,auto-block,0.908766
1,auto-block,0.99996185
1,auto-block,0.99974436
1,auto-block,0.9999497
1,auto-block,0.9999577
1,auto-block,0.99984205
1,auto-block,0.99995685
1,auto-block,0.9999467
1,auto-block,0.9999095
1,auto-block,0.9999517
1,auto-block,0.99991
1,auto-block,0.9998801
1,auto-block,0.99986863
1,auto-block,0.9985625
1,auto-block,0.9999584
1,auto-block,0.9997571
1,auto-block,0.9996972
1,auto-block,0.99996054
1,auto-block,0.9989825
1,auto-block,0.9999559
1,auto-block,0.999954
1,auto-block,0.99995124
1,auto-block,0.99963427
1,auto-block,0.9999608
1,auto-block,0.9999503
1,auto-block,0.999905
1,auto-block,0.999892
1,auto-block,0.9999095
1,auto-block,0.9999577
1,auto-block,0.9996778
1,auto-block,0.99993944
1,auto-block,0.99996793
1,auto-block,0.9998387
1,auto-block,0.99995935
1,auto-block,0.9982614
1,auto-block,0.9999645
1,auto-block,0.99988806
1,auto-block,0.99996054
1,auto-block,0.9993486
1,auto-block,0.99986506
1,auto-block,0.99912065
1,auto-block,0.99959725
1,auto-block,0.99995387
1,auto-block,0.99991274
1,auto-block,0.9995931
1,auto-block,0.9999018
1,auto-block,0.999816
1,auto-block,0.9996228
1,auto-block,0.9997111
1,auto-block,0.9998635
1,auto-block,0.9997875
1,auto-block,0.99996316
1,auto-block,0.99987185
1,auto-block,0.99978596
1,auto-block,0.999864
1,auto-block,0.99993014
1,auto-block,0.9999521
1,auto-block,0.9999472
1,auto-block,0.99991906
1,auto-block,0.9999474
1,auto-block,0.999841
1,auto-block,0.9994832
1,auto-block,0.99994993
1,auto-block,0.99995375
1,auto-block,0.9999621
1,auto-block,0.99655616
1,auto-block,0.99996686
1,auto-block,0.9999181
1,auto-block,0.99996233
1,auto-block,0.9999018
1,auto-block,0.9999447
1,auto-block,0.9993079
1,auto-block,0.99996984
1,auto-block,0.9997266
1,auto-block,0.9999541
1,auto-block,0.9999598
1,auto-block,0.99995446
1,auto-block,0.9998963
1,auto-block,0.99996245
1,auto-block,0.99996364
1,auto-block,0.99995434
1,auto-block,0.99984837
1,auto-block,0.9999659
1,auto-block,0.9990852
1,auto-block,0.998312
1,auto-block,0.99995947
1,auto-block,0.99996126
1,auto-block,0.9992465
1,auto-block,0.99865544
1,auto-block,0.9999093
1,auto-block,0.99976724
1,auto-block,0.99992657
1,auto-block,0.999948
1,auto-block,0.9989604
1,auto-block,0.9998846
1,auto-block,0.99995875
1,auto-block,0.9999465
1,auto-block,0.9999223
1,auto-block,0.9998369
1,auto-block,0.99990976
1,auto-block,0.99993765
1,auto-block,0.99994016
1,auto-block,0.9999361
1,auto-block,0.9996269
1,auto-block,0.99986887
1,auto-block,0.9996648
1,auto-block,0.9999472
1,auto-block,0.9998336
1,auto-block,0.9999509
1,auto-block,0.9999132
1,auto-block,0.999915
1,auto-block,0.9999236
1,auto-block,0.9997173
1,auto-block,0.99985135
1,auto-block,0.9999387
1,auto-block,0.9999242
1,auto-block,0.9999033
1,auto-block,0.99995184
1,auto-block,0.9998605
1,auto-block,0.9998216
1,auto-block,0.9998683
1,auto-block,0.99980253
1,auto-block,0.9994961
1,auto-block,0.9998159
1,auto-block,0.9999298
1,auto-block,0.9999362
1,auto-block,0.9997464
1,auto-block,0.99995255
1,auto-block,0.9997862
1,auto-block,0.99996686
1,auto-block,0.9997706
1,auto-block,0.99995863
1,auto-block,0.9999627
1,auto-block,0.9998708
1,auto-block,0.9999362
1,auto-block,0.99929106
1,auto-block,0.99993837
1,auto-block,0.9999571
1,auto-block,0.9999324
1,auto-block,0.9999248
1,auto-block,0.9985177
1,auto-block,0.99996555
1,auto-block,0.99995196
1,auto-block,0.99960655
1,auto-block,0.9997193
1,auto-block,0.99994564
1,auto-block,0.9999436
1,auto-block,0.99995506
1,auto-block,0.9999093
1,auto-block,0.99993837
1,auto-block,0.99996126
1,auto-block,0.99992144
1,auto-block,0.9997758
1,auto-block,0.9991831
1,auto-block,0.9999447
1,auto-block,0.999954
1,auto-block,0.999923
1,auto-block,0.999967
1,auto-block,0.9999423
1,auto-block,0.9999597
1,auto-block,0.99993694
1,auto-block,0.9999231
1,auto-block,0.9999552
1,auto-block,0.9998111
1,auto-block,0.9999597
1,auto-block,0.9998671
1,auto-block,0.99996257
1,auto-block,0.99993277
1,auto-block,0.99990344
1,auto-block,0.999851
1,auto-block,0.99989617
1,auto-block,0.99996746
1,auto-block,0.9999647
1,auto-block,0.99996567
1,auto-block,0.99973804
1,auto-block,0.99977154
1,auto-block,0.99989426
1,auto-block,0.9999063
1,auto-block,0.99986005
1,auto-block,0.99993265
1,auto-block,0.99995744
1,auto-block,0.99994564
1,auto-block,0.9999181
1,auto-block,0.9997634
1,auto-block,0.99991345
1,auto-block,0.99985313
1,auto-block,0.9999523
1,auto-block,0.9999292
1,auto-block,0.9998722
1,auto-block,0.9998888
1,auto-block,0.9999385
1,auto-block,0.99995875
1,auto-block,0.99994564
1,auto-block,0.9999285
1,auto-block,0.99989307
1,auto-block,0.99975306
1,auto-block,0.9999292
1,auto-block,0.9999467
1,auto-block,0.9999604
1,auto-block,0.9998883
1,auto-block,0.99996567
1,auto-block,0.99989486
1,auto-block,0.9999534
1,auto-block,0.99987304
1,auto-block,0.9999695
1,auto-block,0.99986255
1,auto-block,0.9999213
1,auto-block,0.9999522
1,auto-block,0.9998957
1,auto-block,0.99983513
1,auto-block,0.9999577
1,auto-block,0.99991703
1,auto-block,0.9998777
1,auto-block,0.99996686
1,auto-block,0.9999621
1,auto-block,0.9999502
1,auto-block,0.99980813
1,auto-block,0.99967945
1,auto-block,0.99990535
1,auto-block,0.9998703
1,auto-block,0.9997712
1,auto-block,0.99867505
1,auto-block,0.99844944
1,auto-block,0.9998171
1,auto-block,0.9999051
1,auto-block,0.999966
1,auto-block,0.9999647
1,auto-block,0.99990284
1,auto-block,0.9998938
1,auto-block,0.9999666
1,auto-block,0.9998611
1,auto-block,0.99939764
1,auto-block,0.99993956
1,auto-block,0.99993634
1,auto-block,0.9999335
1,auto-block,0.9999536
1,auto-block,0.9999267
1,auto-block,0.99992275
1,auto-block,0.99993265
1,auto-block,0.9999217
1,auto-block,0.9998826
1,auto-block,0.99995923
1,auto-block,0.99985445
1,auto-block,0.9999211
1,auto-block,0.9996099
1,auto-block,0.99995065
1,auto-block,0.99993
1,auto-block,0.9999658
1,auto-block,0.99995506
1,auto-block,0.9999341
1,auto-block,0.9999515
1,auto-block,0.9997794
1,auto-block,0.9996314
1,auto-block,0.999938
1,auto-block,0.9999027
1,auto-block,0.99994874
1,auto-block,0.9994642
1,auto-block,0.99995875
1,auto-block,0.99993646
1,auto-block,0.99976903
1,auto-block,0.9999647
1,auto-block,0.9973853
1,auto-block,0.9997048
1,auto-block,0.9999143
1,auto-block,0.99996626
1,auto-block,0.9999491
1,auto-block,0.9999386
1,auto-block,0.9998135
1,auto-block,0.99967074
1,auto-block,0.9999422
1,auto-block,0.99989665
1,auto-block,0.9999639
1,auto-block,0.9999192
1,auto-block,0.99996436
1,auto-block,0.99950314
1,auto-block,0.9999335
1,auto-block,0.99983823
1,auto-block,0.9999577
1,auto-block,0.9999523
1,auto-block,0.9998154
1,auto-block,0.9999615
1,auto-block,0.99988234
1,auto-block,0.9999552
1,auto-block,0.9999567
1,auto-block,0.99960214
1,auto-block,0.999762
1,auto-block,0.99993503
1,auto-block,0.9999573
1,auto-block,0.999928
1,auto-block,0.999962
1,auto-block,0.9999552
1,auto-block,0.9996433
1,auto-block,0.99968684
1,auto-block,0.9999392
1,auto-block,0.99995756
1,auto-block,0.9999281
1,auto-block,0.9999598
1,auto-block,0.99956745
1,auto-block,0.99994576
1,auto-block,0.99989533
1,auto-block,0.9997763
1,auto-block,0.9999459
1,auto-block,0.9999598
1,auto-block,0.99994004
1,auto-block,0.99986374
1,auto-block,0.99994385
1,auto-block,0.9999237
1,auto-block,0.999923
1,auto-block,0.9997619
1,auto-block,0.9993166
1,auto-block,0.9999546
1,auto-block,0.99995553
1,auto-block,0.99983025
1,auto-block,0.99993527
1,auto-block,0.99967587
1,auto-block,0.99981636
1,auto-block,0.99989605
1,auto-block,0.9999571
1,auto-block,0.99994993
1,auto-block,0.9998485
1,auto-block,0.9996599
1,auto-block,0.9999652
1,auto-block,0.99995863
1,auto-block,0.999948
1,auto-block,0.999511
1,auto-block,0.999967
1,auto-block,0.99995685
1,auto-block,0.9996642
1,auto-block,0.99990404
1,auto-block,0.9999666
1,auto-block,0.9999094
1,auto-block,0.9999099
1,auto-block,0.99989426
1,auto-block,0.999941
1,auto-block,0.9998771
1,auto-block,0.99990094
1,auto-block,0.99992585
1,auto-block,0.9996487
1,auto-block,0.9999342
1,auto-block,0.99994993
1,auto-block,0.99988794
1,auto-block,0.9997813
1,auto-block,0.99983704
1,auto-block,0.99994254
1,auto-block,0.99994314
1,auto-block,0.9999291
1,auto-block,0.99978703
1,auto-block,0.9999082
1,auto-block,0.9999423
1,auto-block,0.99994564
1,auto-block,0.9999635
1,auto-block,0.99993634
1,auto-block,0.9998399
1,auto-block,0.9999069
1,auto-block,0.9984988
1,auto-block,0.99989104
1,auto-block,0.99990237
1,auto-block,0.9998956
1,auto-block,0.9999474
1,auto-block,0.99996483
1,auto-block,0.9998976
1,auto-block,0.9998505
1,auto-block,0.9999558
1,auto-block,0.999874
1,auto-block,0.9999267
1,auto-block,0.99991333
1,auto-block,0.99986446
1,auto-block,0.9999672
1,auto-block,0.99995005
1,auto-block,0.99976164
1,auto-block,0.9999517
1,auto-block,0.99996245
1,auto-block,0.9999442
1,auto-block,0.99993944
1,auto-block,0.999828
1,auto-block,0.9999409
1,auto-block,0.99984336
1,auto-block,0.99984026
1,auto-block,0.99987984
1,auto-block,0.99995685
1,auto-block,0.9997074
1,auto-block,0.999944
1,auto-block,0.99995875
1,auto-block,0.9999229
1,auto-block,0.99946994
1,auto-block,0.99985814
1,auto-block,0.9998324
1,auto-block,0.998877
1,auto-block,0.9999417
1,auto-block,0.99950516
1,auto-block,0.9999647
1,auto-block,0.9997528
1,auto-block,0.9995819
1,auto-block,0.9999304
1,auto-block,0.9999627
1,auto-block,0.99990714
1,auto-block,0.9998859
1,auto-block,0.99981767
1,auto-block,0.9997173
1,auto-block,0.9999062
1,auto-block,0.99991095
1,auto-block,0.9998739
1,auto-block,0.9999602
1,auto-block,0.99990165
1,auto-block,0.99995315
1,auto-block,0.99984884
1,auto-block,0.99988925
1,auto-block,0.99977463
1,auto-block,0.9998784
1,auto-block,0.9999511
1,auto-block,0.9999145
1,auto-block,0.99996257
1,auto-block,0.99993265
1,auto-block,0.999969
1,auto-block,0.999782
1,auto-block,0.9998826
1,auto-block,0.9999186
1,auto-block,0.99982363
1,auto-block,0.99995863
1,auto-block,0.9997446
1,auto-block,0.99994385
1,auto-block,0.99997115
1,auto-block,0.9999635
1,auto-block,0.99986804
1,auto-block,0.999926
1,auto-block,0.9993874
1,auto-block,0.9999449
1,auto-block,0.9999653
1,auto-block,0.99992335
1,auto-block,0.99996364
1,auto-block,0.9999521
1,auto-block,0.9999471
1,auto-block,0.9999627
1,auto-block,0.9997669
1,auto-block,0.9999517
1,auto-block,0.99976605
1,auto-block,0.9995548
1,auto-block,0.99994993
1,auto-block,0.9999515
1,auto-block,0.99996245
1,auto-block,0.9999385
1,auto-block,0.99967444
1,auto-block,0.9997576
1,auto-block,0.9998605
1,auto-block,0.9999447
1,auto-block,0.9999206
1,auto-block,0.9999423
1,auto-block,0.999951
1,auto-block,0.9999162
1,auto-block,0.9998141
1,auto-block,0.99988365
1,auto-block,0.9997497
1,auto-block,0.9998354
1,auto-block,0.99992
1,auto-block,0.99979275
1,auto-block,0.9999132
1,auto-block,0.99995613
1,auto-block,0.9999647
1,auto-block,0.99994826
1,auto-block,0.9998666
1,auto-block,0.9999002
1,auto-block,0.99992824
1,auto-block,0.99996245
1,auto-block,0.999841
1,auto-block,0.99994755
1,auto-block,0.99994814
1,auto-block,0.99990964
1,auto-block,0.99987006
1,auto-block,0.9999236
1,auto-block,0.9998481
1,auto-block,0.99986684
1,auto-block,0.99976975
1,auto-block,0.99896276
1,auto-block,0.99996746
1,auto-block,0.9999509
1,auto-block,0.9998031
1,auto-block,0.9999304
1,auto-block,0.9999521
1,auto-block,0.99918336
1,auto-block,0.99984646
1,auto-block,0.9999647
1,auto-block,0.9990213
1,auto-block,0.99981636
1,auto-block,0.99994457
1,auto-block,0.9999441
1,auto-block,0.99945575
1,auto-block,0.99996996
1,auto-block,0.99989605
1,auto-block,0.999902
1,auto-block,0.99981016
1,auto-block,0.9999614
1,auto-block,0.9999651
1,auto-block,0.99979395
1,auto-block,0.99987674
1,auto-block,0.9999678
1,auto-block,0.99992514
1,auto-block,0.99993634
1,auto-block,0.9998882
1,auto-block,0.999876
1,auto-block,0.99996257
1,auto-block,0.9999647
1,auto-block,0.9998275
1,auto-block,0.9999571
1,auto-block,0.9999647
1,auto-block,0.99986255
1,auto-block,0.9999312
1,auto-block,0.99971265
1,auto-block,0.9999465
1,auto-block,0.9998913
1,auto-block,0.99991167
1,auto-block,0.99996686
1,auto-block,0.9997298
1,auto-block,0.99942756
1,auto-block,0.9997979
1,auto-block,0.9999596
1,auto-block,0.9994568
1,auto-block,0.99979943
1,auto-block,0.9998808
1,auto-block,0.9999497
1,auto-block,0.99996436
1,auto-block,0.99960214
1,auto-block,0.9997824
1,auto-block,0.9998797
1,auto-block,0.99966204
1,auto-block,0.9997516
1,auto-block,0.9999529
1,auto-block,0.999027
1,auto-block,0.99996245
1,auto-block,0.9982291
1,auto-block,0.9999465
1,auto-block,0.99974304
1,auto-block,0.9998054
1,auto-block,0.9998807
1,auto-block,0.999925
1,auto-block,0.9996718
1,auto-block,0.9999503
1,auto-block,0.99987364
1,auto-block,0.9999318
1,auto-block,0.999355
1,auto-block,0.9999062
1,auto-block,0.99988186
1,auto-block,0.9999647
1,auto-block,0.9999502
1,auto-block,0.99991524
1,auto-block,0.9998696
1,auto-block,0.9996532
1,auto-block,0.9999298
1,auto-block,0.99993706
1,auto-block,0.99987435
1,auto-block,0.99992025
1,auto-block,0.9999622
1,auto-block,0.99974567
1,auto-block,0.99996734
1,auto-block,0.9999217
1,auto-block,0.9984841
1,auto-block,0.9999385
1,auto-block,0.99942756
1,auto-block,0.99984145
1,auto-block,0.9997557
1,auto-block,0.99987113
1,auto-block,0.9999713
1,auto-block,0.99971074
1,auto-block,0.9999509
1,auto-block,0.99983215
1,auto-block,0.99996805
1,auto-block,0.99993944
1,auto-block,0.99985766
1,auto-block,0.99975747
1,auto-block,0.9998592
1,auto-block,0.99981123
1,auto-block,0.9999335
1,auto-block,0.99988806
1,auto-block,0.9995436
1,auto-block,0.9998485
1,auto-block,0.99990356
1,auto-block,0.9999486
1,auto-block,0.99996436
1,auto-block,0.999326
1,auto-block,0.9999267
1,auto-block,0.99994195
1,auto-block,0.9998023
1,auto-block,0.99984765
1,auto-block,0.99995613
1,auto-block,0.99995005
1,auto-block,0.9998871
1,auto-block,0.9999534
1,auto-block,0.999912
1,auto-block,0.99983585
1,auto-block,0.9999528
1,auto-block,0.9999654
1,auto-block,0.9999665
1,auto-block,0.99984384
1,auto-block,0.99995184
1,auto-block,0.999723
1,auto-block,0.9998981
1,auto-block,0.99994564
1,auto-block,0.99996066
1,auto-block,0.9995664
1,auto-block,0.99987733
1,auto-block,0.99996483
1,auto-block,0.99997115
1,auto-block,0.9991924
1,auto-block,0.99991584
1,auto-block,0.9998405
1,auto-block,0.99974865
1,auto-block,0.9999149
1,auto-block,0.9999443
1,auto-block,0.99996114
1,auto-block,0.9998827
1,auto-block,0.9998228
1,auto-block,0.9999565
1,auto-block,0.99970895
1,auto-block,0.9999436
1,auto-block,0.9998066
1,auto-block,0.99990594
1,auto-block,0.99987984
1,auto-block,0.9999485
1,auto-block,0.9999521
1,auto-block,0.9999238
1,auto-block,0.9999498
1,auto-block,0.99899167
1,auto-block,0.9995303
1,auto-block,0.9999244
1,auto-block,0.9999621
1,auto-block,0.9999435
1,auto-block,0.9999486
1,auto-block,0.99996495
1,auto-block,0.9999114
1,auto-block,0.9999018
1,auto-block,0.99965525
1,auto-block,0.99992824
1,auto-block,0.9998629
1,auto-block,0.9997937
1,auto-block,0.99990547
1,auto-block,0.99992585
1,auto-block,0.9999467
1,auto-block,0.9999542
1,auto-block,0.9998944
1,auto-block,0.9994473
1,auto-block,0.9993882
1,auto-block,0.9999498
1,auto-block,0.999938
1,auto-block,0.9998894
1,auto-block,0.9988367
1,auto-block,0.99994564
1,auto-block,0.9999647
1,auto-block,0.99995255
1,auto-block,0.999627
1,auto-block,0.9999012
1,auto-block,0.99995255
1,auto-block,0.99952495
1,auto-block,0.99995875
1,auto-block,0.99988353
1,auto-block,0.9999646
1,auto-block,0.99996173
1,auto-block,0.9999405
1,auto-block,0.99983585
1,auto-block,0.9997695
1,auto-block,0.9998524
1,auto-block,0.99975246
1,auto-block,0.9998361
1,auto-block,0.9999659
1,auto-block,0.99994755
1,auto-block,0.9999063
1,auto-block,0.99807227
1,auto-block,0.9999486
1,auto-block,0.99996614
1,auto-block,0.9998648
1,auto-block,0.9998981
1,auto-block,0.9999467
1,auto-block,0.9999652
1,auto-block,0.9999527
1,auto-block,0.99993086
1,auto-block,0.99994457
1,auto-block,0.99991214
1,auto-block,0.9999292
1,auto-block,0.9999387
1,auto-block,0.99995005
1,auto-block,0.99956614
1,auto-block,0.99995327
1,auto-block,0.9999597
1,auto-block,0.9996227
1,auto-block,0.9999335
1,auto-block,0.9998901
1,auto-block,0.999961
1,auto-block,0.9999553
1,auto-block,0.9999335
1,auto-block,0.99939
1,auto-block,0.99860966
1,auto-block,0.9994954
1,auto-block,0.99993443
1,auto-block,0.99994934
1,auto-block,0.9996697
1,auto-block,0.9998653
1,auto-block,0.99986994
1,auto-block,0.9999101
1,auto-block,0.9999186
1,auto-block,0.99995434
1,auto-block,0.99919564
1,auto-block,0.9998801
1,auto-block,0.99995315
1,auto-block,0.9999418
1,auto-block,0.9998118
1,auto-block,0.99845076
1,auto-block,0.99994934
1,auto-block,0.999967
1,auto-block,0.9998078
1,auto-block,0.9999447
1,auto-block,0.99985456
1,auto-block,0.9995409
1,auto-block,0.9998203
1,auto-block,0.99987304
1,auto-block,0.999655
1,auto-block,0.999943
1,auto-block,0.9999336
1,auto-block,0.99996126
1,auto-block,0.99978167
1,auto-block,0.9999429
1,auto-block,0.99994195
1,auto-block,0.99996173
1,auto-block,0.9999088
1,auto-block,0.9967546
1,auto-block,0.9998573
1,auto-block,0.9991209
1,auto-block,0.9999546
1,auto-block,0.999907
1,auto-block,0.999592
1,auto-block,0.99995375
1,auto-block,0.99993956
1,auto-block,0.9998481
1,auto-block,0.9998927
1,auto-block,0.9999572
1,auto-block,0.99996376
1,auto-block,0.9999224
1,auto-block,0.99927384
1,auto-block,0.99992156
1,auto-block,0.99993587
1,auto-block,0.99991155
1,auto-block,0.9999492
1,auto-block,0.99995863
1,auto-block,0.99994516
1,auto-block,0.9999541
1,auto-block,0.9996785
0,auto-block,0.99964464
1,auto-block,0.99982244
1,auto-block,0.9999151
1,auto-block,0.9999448
1,auto-block,0.999882
1,auto-block,0.9997557
1,auto-block,0.9999542
1,auto-block,0.9999485
1,auto-block,0.99994445
1,auto-block,0.99926656
1,auto-block,0.9995486
1,auto-block,0.99993193
1,auto-block,0.9999677
1,auto-block,0.9999008
1,auto-block,0.9999547
1,auto-block,0.99995625
1,auto-block,0.9999404
1,auto-block,0.9999634
1,auto-block,0.99995553
1,auto-block,0.99980146
1,auto-block,0.999582
1,auto-block,0.99996936
1,auto-block,0.9998733
1,auto-block,0.9999188
1,auto-block,0.999775
1,auto-block,0.9999151
1,auto-block,0.99995446
1,auto-block,0.99995995
1,auto-block,0.99993455
1,auto-block,0.99989235
1,auto-block,0.99992883
1,auto-block,0.9997118
1,auto-block,0.99995255
1,auto-block,0.99978596
1,auto-block,0.9998641
1,auto-block,0.99986255
1,auto-block,0.9997497
1,auto-block,0.99994814
1,auto-block,0.9993358
1,auto-block,0.99963665
1,auto-block,0.9999063
1,auto-block,0.99986863
1,auto-block,0.9999658
1,auto-block,0.9998822
1,auto-block,0.99939764
1,auto-block,0.99993396
1,auto-block,0.9999604
1,auto-block,0.99986374
1,auto-block,0.99987566
1,auto-block,0.9994905
1,auto-block,0.9999529
1,auto-block,0.99991274
1,auto-block,0.9998976
1,auto-block,0.99989915
1,auto-block,0.9999696
1,auto-block,0.9999169
1,auto-block,0.99996614
1,auto-block,0.99933845
1,auto-block,0.9996575
1,auto-block,0.99994373
1,auto-block,0.99985206
1,auto-block,0.999821
1,auto-block,0.99996066
1,auto-block,0.9985929
1,auto-block,0.99971217
1,auto-block,0.9995345
1,auto-block,0.9997795
1,auto-block,0.99995565
1,auto-block,0.99996877
1,auto-block,0.9999486
1,auto-block,0.9998903
1,auto-block,0.99995327
1,auto-block,0.9998739
1,auto-block,0.99991775
1,auto-block,0.9998559
1,auto-block,0.9999647
1,auto-block,0.99996054
1,auto-block,0.9999099
1,auto-block,0.9997538
1,auto-block,0.9960608
1,auto-block,0.9999504
1,auto-block,0.999881
1,auto-block,0.9999571
1,auto-block,0.9996916
1,auto-block,0.9999485
1,auto-block,0.9999232
1,auto-block,0.99888474
1,auto-block,0.99977845
1,auto-block,0.9999113
1,auto-block,0.9999385
1,auto-block,0.99995303
1,auto-block,0.99962807
1,auto-block,0.99959534
1,auto-block,0.9999075
1,auto-block,0.9999515
1,auto-block,0.99995697
1,auto-block,0.9998728
1,auto-block,0.99993455
1,auto-block,0.9998766
1,auto-block,0.9981571
1,auto-block,0.99993634
1,auto-block,0.9998696
1,auto-block,0.99909914
1,auto-block,0.9999069
1,auto-block,0.9999312
1,auto-block,0.9999517
1,auto-block,0.9999292
1,auto-block,0.99992585
1,auto-block,0.9999434
1,auto-block,0.9998319
1,auto-block,0.9998765
1,auto-block,0.9999169
1,auto-block,0.99952817
1,auto-block,0.99995077
1,auto-block,0.99994314
1,auto-block,0.99993455
1,auto-block,0.9998516
1,auto-block,0.99972445
1,auto-block,0.9999012
1,auto-block,0.9998915
1,auto-block,0.99995303
1,auto-block,0.9999095
1,auto-block,0.99995565
1,auto-block,0.99993277
1,auto-block,0.9999517
1,auto-block,0.99991894
1,auto-block,0.9999043
1,auto-block,0.99996257
1,auto-block,0.99986184
1,auto-block,0.9999509
1,auto-block,0.9999598
1,auto-block,0.99996114
1,auto-block,0.996594
1,auto-block,0.9996106
1,auto-block,0.9999517
1,auto-block,0.9999342
1,auto-block,0.9999615
1,auto-block,0.9991147
1,auto-block,0.99958926
1,auto-block,0.9999715
1,auto-block,0.9999155
1,auto-block,0.9999665
1,auto-block,0.99958056
1,auto-block,0.9998708
1,auto-block,0.9998658
1,auto-block,0.99979097
1,auto-block,0.9998865
1,auto-block,0.9998518
1,auto-block,0.9997954
1,auto-block,0.9999565
1,auto-block,0.999956
1,auto-block,0.999813
1,auto-block,0.9999325
1,auto-block,0.99996424
1,auto-block,0.99996996
1,auto-block,0.9999355
1,auto-block,0.9999684
1,auto-block,0.999943
1,auto-block,0.99996567
1,auto-block,0.99987054
1,auto-block,0.9998938
1,auto-block,0.99990904
1,auto-block,0.9999335
1,auto-block,0.999933
1,auto-block,0.999969
1,auto-block,0.99989295
1,auto-block,0.9999511
1,auto-block,0.999918
1,auto-block,0.9999672
1,auto-block,0.99991477
1,auto-block,0.99987805
1,auto-block,0.9998362
1,auto-block,0.99955577
1,auto-block,0.99973387
1,auto-block,0.998789
1,auto-block,0.99995375
1,auto-block,0.99994636
1,auto-block,0.99987876
1,auto-block,0.99993706
1,auto-block,0.99970776
1,auto-block,0.9999598
1,auto-block,0.9963876
1,auto-block,0.99993503
1,auto-block,0.9999385
1,auto-block,0.9999535
1,auto-block,0.9999267
1,auto-block,0.99983346
1,auto-block,0.99986374
1,auto-block,0.99796706
1,auto-block,0.99990964
1,auto-block,0.9999167
1,auto-block,0.9998171
1,auto-block,0.99994373
1,auto-block,0.99996424
1,auto-block,0.999908
1,auto-block,0.99995923
1,auto-block,0.9998099
1,auto-block,0.99995697
1,auto-block,0.9997737
1,auto-block,0.9999572
1,auto-block,0.99996245
1,auto-block,0.9998455
1,auto-block,0.99977785
1,auto-block,0.99991953
1,auto-block,0.99992466
1,auto-block,0.9999486
1,auto-block,0.9997582
1,auto-block,0.9999566
1,auto-block,0.9998462
1,auto-block,0.9998853
1,auto-block,0.99982435
1,auto-block,0.99996936
1,auto-block,0.9999498
1,auto-block,0.99996865
1,auto-block,0.9999579
1,auto-block,0.9999014
1,auto-block,0.9999387
1,auto-block,0.9999447
1,auto-block,0.99991345
1,auto-block,0.9999312
1,auto-block,0.9999201
1,auto-block,0.9998666
1,auto-block,0.99987626
1,auto-block,0.994645
1,auto-block,0.9999685
1,auto-block,0.99993944
1,auto-block,0.9999187
1,auto-block,0.9999095
1,auto-block,0.99996257
1,auto-block,0.99977213
1,auto-block,0.9999558
1,auto-block,0.9999602
1,auto-block,0.9998646
1,auto-block,0.9999107
1,auto-block,0.99993885
1,auto-block,0.9999466
1,auto-block,0.9999509
1,auto-block,0.9999174
1,auto-block,0.9997038
1,auto-block,0.99996626
1,auto-block,0.9999492
1,auto-block,0.9999509
1,auto-block,0.9999428
1,auto-block,0.9999521
1,auto-block,0.99993026
1,auto-block,0.9997682
1,auto-block,0.9998387
1,auto-block,0.9999546
1,auto-block,0.9995814
1,auto-block,0.99957424
1,auto-block,0.99989307
1,auto-block,0.984985
1,auto-block,0.99994254
1,auto-block,0.99994564
1,auto-block,0.99995494
1,auto-block,0.99995244
1,auto-block,0.9998105
1,auto-block,0.9999386
1,auto-block,0.99992955
1,auto-block,0.99990857
1,auto-block,0.99994147
1,auto-block,0.99975413
1,auto-block,0.99983037
1,auto-block,0.9999398
1,auto-block,0.99990964
1,auto-block,0.9998739
1,auto-block,0.99994564
1,auto-block,0.99995935
1,auto-block,0.9999534
1,auto-block,0.99995494
1,auto-block,0.9999125
1,auto-block,0.9999156
1,auto-block,0.99992514
1,auto-block,0.99994695
1,auto-block,0.999814
1,auto-block,0.99996734
1,auto-block,0.99993086
1,auto-block,0.99985445
1,auto-block,0.99992657
1,auto-block,0.99925274
1,auto-block,0.999956
1,auto-block,0.9999248
1,auto-block,0.9998987
1,auto-block,0.99996567
1,auto-block,0.99978846
1,auto-block,0.9998661
1,auto-block,0.99965227
1,auto-block,0.9999404
1,auto-block,0.99989796
1,auto-block,0.9998667
1,auto-block,0.99994373
1,auto-block,0.9999405
1,auto-block,0.99989045
1,auto-block,0.99995077
1,auto-block,0.999863
1,auto-block,0.9998653
1,auto-block,0.9999627
1,auto-block,0.9999652
1,auto-block,0.9999232
1,auto-block,0.99991393
1,auto-block,0.9962244
1,auto-block,0.99987006
1,auto-block,0.9999639
1,auto-block,0.9988914
1,auto-block,0.99966025
1,auto-block,0.9999217
