predicted_label,prediction_prob,defense_action
0,0.00025953556,allow
1,0.9999521,block_ip
1,0.9999238,block_ip
0,2.4757517e-05,allow
1,0.9999498,block_ip
1,0.99899167,block_ip
0,2.9287874e-05,allow
1,0.9995303,block_ip
0,1.2514316e-05,allow
0,2.6241645e-05,allow
0,2.7482514e-05,allow
0,3.6603953e-05,allow
1,0.9999244,block_ip
1,0.9999621,block_ip
0,2.7196427e-05,allow
0,2.9800638e-05,allow
1,0.9999435,block_ip
0,8.809397e-06,allow
0,1.9522216e-05,allow
0,9.816557e-06,allow
1,0.9999486,block_ip
0,1.9664429e-05,allow
1,0.99996495,block_ip
1,0.9999114,block_ip
0,2.5413541e-05,allow
1,0.9999018,block_ip
0,1.5819736e-05,allow
0,2.4211093e-05,allow
1,0.99965525,block_ip
1,0.99992824,block_ip
0,4.261389e-05,allow
0,2.5392463e-05,allow
0,4.0929262e-05,allow
0,0.00022079657,allow
1,0.9998629,block_ip
0,3.6220394e-05,allow
0,1.7840306e-05,allow
0,3.160467e-05,allow
0,2.559542e-05,allow
0,1.3858806e-05,allow
1,0.9997937,block_ip
1,0.99990547,block_ip
1,0.99992585,block_ip
0,3.525588e-05,allow
1,0.9999467,block_ip
0,0.0015215796,allow
1,0.9999542,block_ip
0,1.8587201e-05,allow
0,7.046952e-05,allow
0,5.6398996e-05,allow
1,0.9998944,block_ip
1,0.9994473,block_ip
1,0.9993882,block_ip
0,1.2144296e-05,allow
1,0.9999498,block_ip
0,0.00010564423,allow
1,0.999938,block_ip
0,1.6103864e-05,allow
1,0.9998894,block_ip
0,2.5204643e-05,allow
1,0.9988367,block_ip
1,0.99994564,block_ip
1,0.9999647,block_ip
0,0.00019293207,allow
0,6.7815694e-05,allow
1,0.99995255,block_ip
1,0.999627,block_ip
1,0.9999012,block_ip
1,0.99995255,block_ip
1,0.99952495,block_ip
1,0.99995875,block_ip
0,0.00016130968,allow
1,0.99988353,block_ip
0,1.9567062e-05,allow
1,0.9999646,block_ip
1,0.99996173,block_ip
0,1.0576683e-05,allow
0,2.9238561e-05,allow
1,0.9999405,block_ip
1,0.99983585,block_ip
1,0.9997695,block_ip
0,1.19156775e-05,allow
1,0.9998524,block_ip
1,0.99975246,block_ip
1,0.9998361,block_ip
0,0.0001958188,allow
0,0.0001206982,allow
0,1.4979496e-05,allow
0,0.00015244486,allow
0,5.5610075e-05,allow
0,3.878071e-05,allow
0,8.140818e-06,allow
1,0.9999659,block_ip
1,0.99994755,block_ip
1,0.9999063,block_ip
1,0.99807227,block_ip
1,0.9999486,block_ip
1,0.99996614,block_ip
1,0.9998648,block_ip
1,0.9998981,block_ip
1,0.9999467,block_ip
0,2.2838842e-05,allow
1,0.9999652,block_ip
0,1.0491283e-05,allow
1,0.9999527,block_ip
1,0.99993086,block_ip
1,0.99994457,block_ip
1,0.99991214,block_ip
1,0.9999292,block_ip
1,0.9999387,block_ip
1,0.99995005,block_ip
1,0.99956614,block_ip
0,2.7087353e-05,allow
0,8.90461e-05,allow
0,1.0327214e-05,allow
1,0.99995327,block_ip
0,1.6107782e-05,allow
0,8.962941e-05,allow
0,8.4814565e-06,allow
0,0.00011713036,allow
1,0.9999597,block_ip
0,0.00013288282,allow
0,0.00011010363,allow
0,2.3752806e-05,allow
1,0.9996227,block_ip
0,4.2589876e-05,allow
1,0.9999335,block_ip
0,1.4530821e-05,allow
1,0.9998901,block_ip
0,0.00034256783,allow
1,0.999961,block_ip
0,0.00017947234,allow
1,0.9999553,block_ip
1,0.9999335,block_ip
0,9.186556e-06,allow
0,8.842855e-06,allow
0,2.1171478e-05,allow
0,1.9054542e-05,allow
1,0.99939,block_ip
0,1.46891125e-05,allow
1,0.99860966,block_ip
1,0.9994954,block_ip
0,1.75228e-05,allow
0,2.7056474e-05,allow
0,1.179086e-05,allow
1,0.99993443,block_ip
0,1.5657353e-05,allow
0,7.4865507e-06,allow
0,2.8205202e-05,allow
0,1.3114795e-05,allow
0,8.1180864e-05,allow
0,9.105055e-05,allow
1,0.99994934,block_ip
0,1.867337e-05,allow
1,0.9996697,block_ip
0,3.631859e-05,allow
1,0.9998653,block_ip
1,0.99986994,block_ip
1,0.9999101,block_ip
0,3.4183107e-05,allow
1,0.9999186,block_ip
0,2.6412396e-05,allow
0,2.6872718e-05,allow
1,0.99995434,block_ip
1,0.99919564,block_ip
0,7.1264153e-06,allow
1,0.9998801,block_ip
0,3.288547e-05,allow
1,0.99995315,block_ip
1,0.9999418,block_ip
0,8.1845305e-05,allow
0,2.4328738e-05,allow
0,1.0858604e-05,allow
1,0.9998118,block_ip
1,0.99845076,block_ip
1,0.99994934,block_ip
1,0.999967,block_ip
1,0.9998078,block_ip
0,2.1507394e-05,allow
0,4.621008e-05,allow
0,1.744402e-05,allow
0,3.257055e-05,allow
1,0.9999447,block_ip
1,0.99985456,block_ip
0,0.00023717465,allow
1,0.9995409,block_ip
1,0.9998203,block_ip
1,0.99987304,block_ip
1,0.999655,block_ip
0,1.3606682e-05,allow
0,4.7143334e-05,allow
0,0.00018013876,allow
1,0.999943,block_ip
0,1.9985126e-05,allow
1,0.9999336,block_ip
1,0.99996126,block_ip
0,3.7344602e-05,allow
1,0.99978167,block_ip
1,0.9999429,block_ip
1,0.99994195,block_ip
0,1.849633e-05,allow
0,0.00019964574,allow
1,0.99996173,block_ip
1,0.9999088,block_ip
0,2.168234e-05,allow
0,1.953816e-05,allow
0,8.458102e-05,allow
0,3.2187087e-05,allow
0,5.3246986e-05,allow
0,2.0428948e-05,allow
0,1.0005445e-05,allow
1,0.9967546,block_ip
1,0.9998573,block_ip
0,0.0017121849,allow
1,0.9991209,block_ip
1,0.9999546,block_ip
1,0.999907,block_ip
1,0.999592,block_ip
1,0.99995375,block_ip
0,9.012187e-05,allow
1,0.99993956,block_ip
0,2.5204643e-05,allow
0,3.3543714e-05,allow
1,0.9998481,block_ip
0,6.337728e-05,allow
1,0.9998927,block_ip
1,0.9999572,block_ip
1,0.99996376,block_ip
1,0.9999224,block_ip
1,0.99927384,block_ip
0,4.0042072e-05,allow
1,0.99992156,block_ip
0,1.0348273e-05,allow
1,0.99993587,block_ip
1,0.99991155,block_ip
0,3.42075e-05,allow
0,2.9451523e-05,allow
1,0.9999492,block_ip
1,0.99995863,block_ip
0,0.0002204928,allow
0,3.8292128e-05,allow
0,3.9159957e-05,allow
1,0.99994516,block_ip
1,0.9999541,block_ip
1,0.9996785,block_ip
0,2.5165205e-05,allow
1,0.99964464,block_ip
1,0.99982244,block_ip
1,0.9999151,block_ip
1,0.9999448,block_ip
0,6.7564666e-05,allow
1,0.999882,block_ip
1,0.9997557,block_ip
1,0.9999542,block_ip
1,0.9999485,block_ip
0,4.3463122e-05,allow
1,0.99994445,block_ip
0,5.1392737e-05,allow
0,1.1287915e-05,allow
0,0.00011868686,allow
1,0.99926656,block_ip
0,2.1622747e-05,allow
0,2.3699633e-05,allow
1,0.9995486,block_ip
1,0.99993193,block_ip
1,0.9999677,block_ip
0,1.9225517e-05,allow
0,8.065077e-05,allow
0,2.0223553e-05,allow
1,0.9999008,block_ip
1,0.9999547,block_ip
0,1.738372e-05,allow
0,8.140932e-05,allow
1,0.99995625,block_ip
1,0.9999404,block_ip
0,0.00022396,allow
0,6.8218884e-05,allow
1,0.9999634,block_ip
1,0.99995553,block_ip
0,4.9567407e-05,allow
0,3.7868045e-05,allow
1,0.99980146,block_ip
0,6.7159715e-05,allow
1,0.999582,block_ip
1,0.99996936,block_ip
0,0.00048630175,allow
0,1.6694303e-05,allow
0,2.0997368e-05,allow
1,0.9998733,block_ip
0,2.6202733e-05,allow
1,0.9999188,block_ip
0,7.310181e-05,allow
1,0.999775,block_ip
0,3.6623016e-05,allow
1,0.9999151,block_ip
1,0.99995446,block_ip
1,0.99995995,block_ip
0,1.33178655e-05,allow
1,0.99993455,block_ip
1,0.99989235,block_ip
0,3.0182233e-05,allow
0,4.1890962e-05,allow
0,1.6892425e-05,allow
0,3.6586644e-05,allow
0,9.145605e-05,allow
1,0.99992883,block_ip
0,5.0028328e-05,allow
0,1.4412436e-05,allow
1,0.9997118,block_ip
1,0.99995255,block_ip
0,1.0850467e-05,allow
1,0.99978596,block_ip
1,0.9998641,block_ip
1,0.99986255,block_ip
0,0.00017291663,allow
0,0.00011117342,allow
1,0.9997497,block_ip
0,0.00011580941,allow
0,6.163502e-05,allow
0,3.2713684e-05,allow
1,0.99994814,block_ip
0,0.00014332408,allow
1,0.9993358,block_ip
1,0.99963665,block_ip
1,0.9999063,block_ip
1,0.99986863,block_ip
1,0.9999658,block_ip
0,2.8123066e-05,allow
0,2.025092e-05,allow
1,0.9998822,block_ip
0,1.6610502e-05,allow
1,0.99939764,block_ip
0,2.7700196e-05,allow
0,0.0001730372,allow
1,0.99993396,block_ip
0,2.6633737e-05,allow
0,3.3063516e-05,allow
1,0.9999604,block_ip
1,0.99986374,block_ip
1,0.99987566,block_ip
0,6.8809444e-05,allow
0,2.010184e-05,allow
1,0.9994905,block_ip
1,0.9999529,block_ip
1,0.99991274,block_ip
1,0.9998976,block_ip
1,0.99989915,block_ip
0,0.00013942813,allow
1,0.9999696,block_ip
0,3.171351e-05,allow
0,2.9479566e-05,allow
1,0.9999169,block_ip
1,0.99996614,block_ip
1,0.99933845,block_ip
1,0.9996575,block_ip
0,2.9889467e-05,allow
0,0.00011221345,allow
1,0.99994373,block_ip
1,0.99985206,block_ip
0,2.5357736e-05,allow
1,0.999821,block_ip
1,0.99996066,block_ip
1,0.9985929,block_ip
1,0.99971217,block_ip
0,1.2228752e-05,allow
0,1.8587201e-05,allow
1,0.9995345,block_ip
1,0.9997795,block_ip
1,0.99995565,block_ip
1,0.99996877,block_ip
0,0.00044701874,allow
0,7.356643e-05,allow
0,1.5690357e-05,allow
1,0.9999486,block_ip
1,0.9998903,block_ip
1,0.99995327,block_ip
1,0.9998739,block_ip
1,0.99991775,block_ip
1,0.9998559,block_ip
0,3.377154e-05,allow
0,5.8287875e-05,allow
0,9.469476e-05,allow
1,0.9999647,block_ip
0,1.2083288e-05,allow
1,0.99996054,block_ip
1,0.9999099,block_ip
1,0.9997538,block_ip
0,4.380821e-05,allow
0,2.3270972e-05,allow
0,6.415776e-05,allow
0,0.00015007218,allow
1,0.9960608,block_ip
1,0.9999504,block_ip
0,8.289932e-06,allow
1,0.999881,block_ip
1,0.9999571,block_ip
1,0.9996916,block_ip
0,2.254237e-05,allow
0,2.3102786e-05,allow
1,0.9999485,block_ip
0,2.0360543e-05,allow
0,1.2288924e-05,allow
0,1.12422895e-05,allow
1,0.9999232,block_ip
0,0.00023817175,allow
1,0.99888474,block_ip
0,5.1017334e-05,allow
0,0.0002763736,allow
1,0.99977845,block_ip
0,4.344464e-05,allow
0,1.7751563e-05,allow
0,0.00020812663,allow
0,1.8115888e-05,allow
0,9.994862e-05,allow
0,8.373325e-05,allow
0,2.4290672e-05,allow
1,0.9999113,block_ip
0,2.2526832e-05,allow
0,3.8204988e-05,allow
0,1.0175605e-05,allow
1,0.9999385,block_ip
1,0.99995303,block_ip
1,0.99962807,block_ip
0,2.5480835e-05,allow
1,0.99959534,block_ip
1,0.9999075,block_ip
1,0.9999515,block_ip
1,0.99995697,block_ip
0,2.6947193e-05,allow
0,4.100658e-05,allow
1,0.9998728,block_ip
1,0.99993455,block_ip
0,1.3223214e-05,allow
1,0.9998766,block_ip
0,6.9502086e-05,allow
1,0.9981571,block_ip
0,1.0943131e-05,allow
1,0.99993634,block_ip
0,2.2375012e-05,allow
1,0.9998696,block_ip
1,0.99909914,block_ip
0,2.706321e-05,allow
1,0.9999069,block_ip
0,1.28780475e-05,allow
1,0.9999312,block_ip
0,2.5214957e-05,allow
0,2.8892917e-05,allow
0,2.5935185e-05,allow
1,0.9999517,block_ip
1,0.9999292,block_ip
1,0.99992585,block_ip
0,3.150008e-05,allow
0,0.00016853701,allow
0,0.004960529,allow
0,6.643711e-05,allow
1,0.9999434,block_ip
0,9.603124e-06,allow
0,9.178579e-06,allow
0,3.6554455e-05,allow
0,3.035728e-05,allow
0,9.461008e-06,allow
0,1.8393604e-05,allow
0,6.293089e-05,allow
0,0.00040522387,allow
0,1.9869241e-05,allow
1,0.9998319,block_ip
0,1.8449313e-05,allow
0,1.9064611e-05,allow
0,2.1598593e-05,allow
0,2.330995e-05,allow
1,0.9998765,block_ip
0,1.3305856e-05,allow
0,0.00010527687,allow
0,1.8517247e-05,allow
1,0.9999169,block_ip
1,0.99952817,block_ip
1,0.99995077,block_ip
1,0.99994314,block_ip
0,2.5354715e-05,allow
0,4.1432402e-05,allow
1,0.99993455,block_ip
1,0.9998516,block_ip
0,7.903993e-06,allow
0,5.159407e-05,allow
0,2.7758877e-05,allow
1,0.99972445,block_ip
1,0.9999012,block_ip
1,0.9998915,block_ip
1,0.99995303,block_ip
0,1.7729197e-05,allow
1,0.9999095,block_ip
1,0.99995565,block_ip
1,0.99993277,block_ip
1,0.9999517,block_ip
0,0.00017317932,allow
0,3.2088614e-05,allow
1,0.99991894,block_ip
0,1.7612045e-05,allow
1,0.9999043,block_ip
1,0.99996257,block_ip
1,0.99986184,block_ip
0,3.4970457e-05,allow
0,4.6680096e-05,allow
1,0.9999509,block_ip
0,6.7926565e-05,allow
0,1.3017701e-05,allow
0,3.4013916e-05,allow
1,0.9999598,block_ip
0,1.5107348e-05,allow
1,0.99996114,block_ip
1,0.996594,block_ip
0,2.956902e-05,allow
0,1.8670005e-05,allow
0,1.6220481e-05,allow
1,0.9996106,block_ip
0,3.94792e-05,allow
0,1.9419516e-05,allow
0,1.1163209e-05,allow
0,1.4145141e-05,allow
1,0.9999517,block_ip
0,6.4728105e-05,allow
0,3.129796e-05,allow
1,0.9999342,block_ip
1,0.9999615,block_ip
0,2.5106958e-05,allow
0,2.342217e-05,allow
1,0.9991147,block_ip
0,7.880593e-05,allow
1,0.99958926,block_ip
0,3.1705647e-05,allow
1,0.9999715,block_ip
0,8.979616e-06,allow
0,0.00024706768,allow
1,0.9999155,block_ip
1,0.9999665,block_ip
0,1.0005102e-05,allow
1,0.99958056,block_ip
0,1.989575e-05,allow
0,4.9877417e-05,allow
0,6.5267974e-05,allow
0,5.4886077e-05,allow
0,2.5638492e-05,allow
1,0.9998708,block_ip
0,2.3433162e-05,allow
0,2.5289948e-05,allow
0,2.4190967e-05,allow
0,1.6114956e-05,allow
0,4.4727458e-05,allow
0,3.4374996e-05,allow
1,0.9998658,block_ip
1,0.99979097,block_ip
0,0.0021197058,allow
1,0.9998865,block_ip
0,2.6170517e-05,allow
1,0.9998518,block_ip
1,0.9997954,block_ip
0,2.4089282e-05,allow
0,0.0021543498,allow
1,0.9999565,block_ip
0,0.00010028142,allow
0,1.9369227e-05,allow
1,0.999956,block_ip
1,0.999813,block_ip
0,1.3156334e-05,allow
1,0.9999325,block_ip
1,0.99996424,block_ip
1,0.99996996,block_ip
1,0.9999355,block_ip
0,3.6893103e-05,allow
1,0.9999684,block_ip
1,0.999943,block_ip
0,4.0004208e-05,allow
1,0.99996567,block_ip
1,0.99987054,block_ip
0,2.533579e-05,allow
0,2.4735193e-05,allow
1,0.9998938,block_ip
0,9.615744e-06,allow
0,1.5942793e-05,allow
0,0.00010730831,allow
1,0.99990904,block_ip
1,0.9999335,block_ip
0,0.00039656518,allow
1,0.999933,block_ip
1,0.999969,block_ip
0,0.000419861,allow
0,1.2505679e-05,allow
0,1.27913645e-05,allow
0,8.21208e-05,allow
0,7.407561e-05,allow
1,0.99989295,block_ip
0,2.7793207e-05,allow
1,0.9999511,block_ip
0,1.6263479e-05,allow
1,0.999918,block_ip
1,0.9999672,block_ip
1,0.99991477,block_ip
1,0.99987805,block_ip
0,9.16171e-05,allow
0,9.439553e-05,allow
0,1.8697088e-05,allow
1,0.9998362,block_ip
0,2.2993547e-05,allow
0,4.319133e-05,allow
0,2.4468134e-05,allow
0,9.208213e-06,allow
0,0.00047460516,allow
0,0.00018539112,allow
1,0.99955577,block_ip
1,0.99973387,block_ip
1,0.998789,block_ip
1,0.99995375,block_ip
1,0.99994636,block_ip
1,0.99987876,block_ip
0,0.00029061988,allow
0,1.4317664e-05,allow
1,0.99993706,block_ip
1,0.99970776,block_ip
1,0.9999598,block_ip
0,3.425735e-05,allow
1,0.9963876,block_ip
1,0.99993503,block_ip
1,0.5175084,allow
1,0.9999385,block_ip
1,0.9999535,block_ip
1,0.9999267,block_ip
1,0.99983346,block_ip
1,0.99986374,block_ip
1,0.99796706,block_ip
0,4.270017e-05,allow
0,2.3927272e-05,allow
0,9.256285e-06,allow
0,0.00026223506,allow
1,0.99990964,block_ip
0,0.0002681053,allow
0,1.1452482e-05,allow
1,0.9999167,block_ip
1,0.9998171,block_ip
1,0.99994373,block_ip
1,0.99996424,block_ip
0,1.6892425e-05,allow
1,0.999908,block_ip
0,1.543328e-05,allow
0,9.641312e-05,allow
0,0.0003033905,allow
0,3.7029444e-05,allow
0,2.306349e-05,allow
1,0.99995923,block_ip
1,0.9998099,block_ip
0,1.750745e-05,allow
0,0.00044850665,allow
0,3.8944294e-05,allow
0,8.983297e-05,allow
0,1.7148719e-05,allow
0,4.4540175e-05,allow
0,3.2288786e-05,allow
0,2.8576009e-05,allow
0,1.9254692e-05,allow
1,0.99995697,block_ip
0,5.6482957e-05,allow
1,0.9997737,block_ip
0,3.5007124e-05,allow
1,0.9999572,block_ip
0,1.5617044e-05,allow
0,0.00012022839,allow
0,1.3966887e-05,allow
0,6.0010894e-05,allow
0,0.00020205101,allow
1,0.99996245,block_ip
0,5.022484e-05,allow
0,1.9860207e-05,allow
1,0.9998455,block_ip
1,0.99977785,block_ip
1,0.99991953,block_ip
0,2.1559883e-05,allow
0,2.4290672e-05,allow
1,0.99992466,block_ip
0,1.3755337e-05,allow
0,0.00014515496,allow
1,0.9999486,block_ip
0,1.5082142e-05,allow
0,0.00013648746,allow
1,0.9997582,block_ip
1,0.9999566,block_ip
0,2.0448555e-05,allow
1,0.9998462,block_ip
1,0.9998853,block_ip
1,0.99982435,block_ip
1,0.99996936,block_ip
0,7.427302e-05,allow
1,0.9999498,block_ip
1,0.99996865,block_ip
1,0.9999579,block_ip
1,0.9999014,block_ip
1,0.9999387,block_ip
0,9.586161e-06,allow
0,1.9732415e-05,allow
1,0.9999447,block_ip
0,8.180369e-06,allow
1,0.99991345,block_ip
0,2.8803395e-05,allow
0,4.560006e-05,allow
0,1.0929291e-05,allow
0,3.732292e-05,allow
1,0.9999312,block_ip
1,0.9999201,block_ip
0,0.0070378697,allow
0,1.2678372e-05,allow
1,0.9998666,block_ip
0,1.836733e-05,allow
1,0.99987626,block_ip
0,0.0001829813,allow
1,0.994645,block_ip
0,7.5120945e-05,allow
0,5.8045865e-05,allow
0,1.1809259e-05,allow
0,9.1527945e-05,allow
0,3.845189e-05,allow
1,0.9999685,block_ip
0,2.949945e-05,allow
1,0.99993944,block_ip
1,0.9999187,block_ip
1,0.9999095,block_ip
1,0.99996257,block_ip
0,9.775555e-06,allow
0,1.1952096e-05,allow
1,0.99977213,block_ip
0,1.0330515e-05,allow
0,8.486659e-06,allow
1,0.9999558,block_ip
1,0.9999602,block_ip
1,0.9998646,block_ip
0,3.807855e-05,allow
1,0.9999107,block_ip
1,0.99993885,block_ip
1,0.9999466,block_ip
1,0.9999509,block_ip
0,1.8793478e-05,allow
1,0.9999174,block_ip
0,1.8090994e-05,allow
0,7.1235822e-06,allow
0,1.9634672e-05,allow
1,0.9997038,block_ip
0,1.0785534e-05,allow
1,0.99996626,block_ip
1,0.9999492,block_ip
1,0.9999509,block_ip
1,0.9999428,block_ip
0,3.6625148e-05,allow
1,0.9999521,block_ip
0,0.0006078204,allow
1,0.99993026,block_ip
0,0.00039219487,allow
0,9.713571e-06,allow
1,0.9997682,block_ip
1,0.9998387,block_ip
1,0.9999546,block_ip
1,0.9995814,block_ip
1,0.99957424,block_ip
0,3.2867818e-05,allow
0,3.274689e-05,allow
1,0.99989307,block_ip
1,0.984985,block_ip
1,0.99994254,block_ip
0,0.0001804549,allow
0,0.00013064404,allow
1,0.99994564,block_ip
1,0.99995494,block_ip
1,0.99995244,block_ip
1,0.9998105,block_ip
0,3.4500943e-05,allow
1,0.9999386,block_ip
1,0.99992955,block_ip
0,3.1532058e-05,allow
1,0.99990857,block_ip
1,0.99994147,block_ip
1,0.99975413,block_ip
1,0.99983037,block_ip
0,1.7542547e-05,allow
0,1.3280868e-05,allow
1,0.9999398,block_ip
1,0.99990964,block_ip
1,0.9998739,block_ip
1,0.99994564,block_ip
0,2.9107332e-05,allow
0,3.673989e-05,allow
1,0.99995935,block_ip
0,1.4017301e-05,allow
0,1.1097135e-05,allow
1,0.9999534,block_ip
1,0.99995494,block_ip
1,0.9999125,block_ip
0,1.1877693e-05,allow
0,3.0643314e-05,allow
0,1.510212e-05,allow
1,0.9999156,block_ip
1,0.99992514,block_ip
1,0.99994695,block_ip
1,0.999814,block_ip
1,0.99996734,block_ip
1,0.99993086,block_ip
0,0.0001252497,allow
0,1.08569775e-05,allow
0,1.2170464e-05,allow
1,0.99985445,block_ip
1,0.99992657,block_ip
0,4.583462e-05,allow
1,0.99925274,block_ip
0,7.3207398e-06,allow
1,0.999956,block_ip
1,0.9999248,block_ip
0,5.8041376e-05,allow
1,0.9998987,block_ip
1,0.99996567,block_ip
0,2.5775238e-05,allow
0,1.473152e-05,allow
0,4.4187254e-05,allow
1,0.99978846,block_ip
0,1.2142559e-05,allow
1,0.9998661,block_ip
0,1.9035708e-05,allow
0,1.8505682e-05,allow
1,0.99965227,block_ip
1,0.9999404,block_ip
1,0.99989796,block_ip
1,0.9998667,block_ip
1,0.99994373,block_ip
1,0.9999405,block_ip
1,0.99989045,block_ip
0,3.545738e-05,allow
0,0.0001377828,allow
1,0.99995077,block_ip
0,1.4722799e-05,allow
0,3.884048e-05,allow
0,7.6934084e-05,allow
0,1.9369227e-05,allow
1,0.999863,block_ip
1,0.9998653,block_ip
0,7.042773e-05,allow
0,0.00013653653,allow
1,0.9999627,block_ip
0,1.3716432e-05,allow
0,2.6823047e-05,allow
1,0.9999652,block_ip
0,2.6948734e-05,allow
0,1.4411199e-05,allow
1,0.9999232,block_ip
1,0.99991393,block_ip
1,0.9962244,block_ip
1,0.99987006,block_ip
0,2.5611902e-05,allow
1,0.9999639,block_ip
1,0.9988914,block_ip
1,0.99966025,block_ip
1,0.9999217,block_ip
1,0.9999498,block_ip
1,0.99987674,block_ip
0,4.1890962e-05,allow
1,0.9998659,block_ip
0,2.1361098e-05,allow
0,1.7030774e-05,allow
1,0.99992585,block_ip
0,0.00033747588,allow
1,0.9999169,block_ip
1,0.999967,block_ip
0,1.2126879e-05,allow
1,0.999923,block_ip
1,0.9999416,block_ip
1,0.99994993,block_ip
1,0.99990857,block_ip
0,0.00012471472,allow
0,2.8400913e-05,allow
1,0.99994385,block_ip
0,2.6287757e-05,allow
0,4.6068046e-05,allow
0,0.00017501446,allow
0,0.00093418075,allow
0,3.5541096e-05,allow
1,0.9999224,block_ip
0,1.97788e-05,allow
0,4.2369826e-05,allow
1,0.99992275,block_ip
0,2.6584636e-05,allow
1,0.9999387,block_ip
1,0.9999474,block_ip
0,9.316595e-06,allow
1,0.9999212,block_ip
1,0.99994564,block_ip
1,0.9999248,block_ip
1,0.9999293,block_ip
1,0.9998461,block_ip
1,0.99994385,block_ip
1,0.9998964,block_ip
0,0.0023923705,allow
1,0.99992275,block_ip
0,2.0852834e-05,allow
1,0.99947685,block_ip
1,0.9999366,block_ip
1,0.9999448,block_ip
1,0.99993694,block_ip
1,0.9999107,block_ip
1,0.9995857,block_ip
0,1.5897427e-05,allow
0,2.5210147e-05,allow
1,0.9998049,block_ip
0,0.00010122323,allow
1,0.9999572,block_ip
0,1.6369147e-05,allow
1,0.9997658,block_ip
0,0.0022027139,allow
1,0.9999558,block_ip
1,0.9997756,block_ip
0,0.00016425122,allow
1,0.9999267,block_ip
1,0.99991274,block_ip
0,0.00016267606,allow
1,0.9997757,block_ip
0,2.2879105e-05,allow
1,0.99987936,block_ip
0,1.4620504e-05,allow
0,4.7340254e-05,allow
1,0.99986374,block_ip
0,2.3500881e-05,allow
1,0.99996233,block_ip
1,0.99996686,block_ip
1,0.99996066,block_ip
1,0.9999485,block_ip
0,0.0007922043,allow
0,0.00017213261,allow
1,0.9998764,block_ip
1,0.99993217,block_ip
1,0.9999459,block_ip
0,5.401912e-05,allow
0,2.890311e-05,allow
0,8.838564e-06,allow
1,0.99995816,block_ip
0,1.9763074e-05,allow
0,5.3960528e-05,allow
0,2.1154807e-05,allow
0,5.828426e-05,allow
1,0.9998216,block_ip
0,3.592411e-05,allow
1,0.99994564,block_ip
0,5.3877848e-05,allow
0,2.22416e-05,allow
0,2.0519603e-05,allow
0,2.8571865e-05,allow
1,0.99994755,block_ip
1,0.9999212,block_ip
1,0.99993,block_ip
0,2.1079468e-05,allow
1,0.99896264,block_ip
1,0.99994814,block_ip
0,8.2535435e-06,allow
0,2.050953e-05,allow
1,0.99792176,block_ip
1,0.9999335,block_ip
0,2.5131414e-05,allow
0,2.8189148e-05,allow
1,0.9999479,block_ip
1,0.9999167,block_ip
1,0.99946684,block_ip
1,0.9996655,block_ip
1,0.9999652,block_ip
0,4.185678e-05,allow
1,0.99935716,block_ip
1,0.9999677,block_ip
0,1.1992526e-05,allow
0,1.3861581e-05,allow
0,3.7274298e-05,allow
0,1.4645163e-05,allow
1,0.9999238,block_ip
0,3.9927756e-05,allow
0,3.2461e-05,allow
0,2.4093762e-05,allow
1,0.99993694,block_ip
0,8.375122e-05,allow
0,4.044218e-05,allow
1,0.9999597,block_ip
1,0.99993825,block_ip
1,0.9999652,block_ip
1,0.99988914,block_ip
0,8.4290754e-05,allow
0,0.0022202197,allow
0,2.1144499e-05,allow
1,0.999964,block_ip
0,0.0003283084,allow
1,0.99989676,block_ip
0,2.4535895e-05,allow
1,0.9999212,block_ip
1,0.9999647,block_ip
1,0.99993086,block_ip
0,2.5452273e-05,allow
1,0.9999163,block_ip
1,0.99996436,block_ip
0,3.69915e-05,allow
0,4.3490858e-05,allow
1,0.99981815,block_ip
0,5.3014122e-05,allow
1,0.99993694,block_ip
0,0.0008104754,allow
1,0.9999536,block_ip
1,0.9998716,block_ip
1,0.9996101,block_ip
1,0.99989986,block_ip
1,0.99961936,block_ip
1,0.9999347,block_ip
1,0.9997626,block_ip
1,0.99992704,block_ip
0,2.2657028e-05,allow
1,0.99995935,block_ip
0,1.7454637e-05,allow
0,0.00031826645,allow
1,0.9997048,block_ip
0,3.0066572e-05,allow
0,1.5398216e-05,allow
1,0.999959,block_ip
1,0.99932694,block_ip
1,0.9999671,block_ip
0,1.29769705e-05,allow
0,0.00015476499,allow
0,0.00013629979,allow
0,8.412284e-06,allow
0,1.6262022e-05,allow
0,5.5913442e-05,allow
1,0.9999596,block_ip
0,3.1276715e-05,allow
1,0.9999502,block_ip
0,2.5993424e-05,allow
0,2.193543e-05,allow
1,0.9999255,block_ip
1,0.9999484,block_ip
0,3.0320969e-05,allow
1,0.9999201,block_ip
0,0.00018852798,allow
0,4.621193e-05,allow
0,3.6202815e-05,allow
0,6.547956e-05,allow
0,3.9174713e-05,allow
0,7.4653476e-06,allow
0,1.8538432e-05,allow
1,0.9999244,block_ip
0,0.0021270532,allow
1,0.99977,block_ip
1,0.999905,block_ip
0,9.9943545e-06,allow
1,0.99990165,block_ip
1,0.99976474,block_ip
1,0.9998764,block_ip
0,1.4992372e-05,allow
0,2.6998405e-05,allow
0,1.939958e-05,allow
1,0.9995035,block_ip
1,0.9996942,block_ip
0,0.0010949402,allow
1,0.9999479,block_ip
1,0.9999223,block_ip
1,0.99992716,block_ip
0,0.00038397242,allow
1,0.9999473,block_ip
0,0.00010579121,allow
